73000, 729159, 3, 0, 1
60000, 729327, 4, 0, 2
37250, 729358, 2, 0, 1
73000, 729232, 1, 0, 1
23000, 729344, 2, 0, 1
46000, 729176, 1, 0, 1
42000, 729186, 3, 0, 1
80000, 729271, 2, 0, 1
120000, 729347, 3, 0, 1
79750, 729113, 2, 0, 1
54000, 729028, 4, 0, 2
41950, 729190, 3, 0, 2
49000, 729274, 3, 0, 1
28000, 729141, 2, 0, 2
55000, 729190, 3, 0, 1
60000, 729371, 3, 0, 1
41500, 729237, 3, 0, 1
49000, 729295, 3, 0, 1
57000, 729162, 1, 0, 1
53950, 729127, 1, 0, 1
48000, 729075, 3, 0, 1
57500, 729260, 2, 0, 1
37950, 729379, 3, 0, 1
79950, 729232, 1, 0, 1
78000, 729356, 4, 0, 2
12500, 729390, 4, 0, 2
33500, 729085, 2, 0, 1
27400, 729267, 3, 0, 1
50000, 729210, 2, 0, 1
37950, 729106, 2, 0, 1
78499, 729249, 4, 1, 2
64000, 729200, 1, 0, 1
63000, 729237, 2, 0, 2
80000, 729323, 4, 0, 2
73000, 729078, 2, 0, 1
93995, 729260, 1, 0, 1
37000, 729125, 1, 0, 1
71500, 729053, 1, 0, 1
110000, 729027, 1, 0, 1
64000, 729207, 2, 0, 2
90000, 729143, 1, 0, 1
38000, 729274, 2, 0, 1
82000, 729237, 1, 0, 1
78000, 729358, 1, 0, 1
43000, 729176, 3, 0, 1
55000, 729365, 2, 0, 1
36000, 729127, 3, 0, 1
59950, 729232, 1, 0, 1
22000, 729342, 3, 0, 2
74000, 729183, 1, 0, 1
43000, 729106, 2, 0, 1
52000, 729050, 4, 0, 2
114500, 729127, 1, 0, 1
36000, 729375, 3, 0, 1
93000, 729372, 1, 0, 1
129000, 729160, 1, 0, 1
130000, 729029, 1, 0, 1
41500, 729071, 2, 0, 1
56500, 729288, 1, 0, 1
108500, 729293, 1, 0, 1
48500, 729169, 3, 0, 1
55000, 729204, 1, 0, 1
25750, 729295, 4, 0, 2
139000, 729203, 1, 0, 1
37000, 729358, 2, 0, 1
49500, 729300, 4, 0, 2
29000, 729267, 3, 0, 1
327100, 729084, 1, 0, 1
42401, 729371, 2, 0, 1
96000, 729358, 1, 0, 1
69000, 729161, 1, 0, 1
79950, 729055, 1, 0, 1
158400, 729139, 4, 1, 2
50000, 729127, 4, 0, 2
59000, 729131, 2, 0, 1
62250, 729161, 1, 0, 1
86815, 729232, 2, 0, 1
52500, 729309, 2, 0, 2
88500, 729176, 2, 0, 1
38000, 729147, 3, 0, 1
92500, 729162, 4, 1, 2
58000, 729050, 3, 0, 1
52500, 729078, 3, 0, 1
23700, 729302, 3, 0, 2
81995, 729308, 4, 0, 2
31950, 729113, 3, 0, 1
39000, 729371, 4, 0, 1
31000, 729043, 3, 0, 1
66950, 729363, 3, 0, 1
55995, 729043, 2, 0, 1
169000, 729054, 4, 1, 2
91000, 729113, 4, 0, 2
156000, 729055, 1, 0, 2
95000, 729302, 1, 0, 1
40000, 729055, 2, 0, 1
125000, 729147, 2, 0, 1
40950, 729050, 4, 0, 2
130000, 729379, 1, 0, 1
15000, 729273, 3, 0, 2
49500, 729225, 2, 0, 1
325000, 729117, 4, 1, 2
47000, 729064, 2, 0, 1
38000, 729214, 2, 0, 1
44950, 729225, 3, 0, 2
31500, 729330, 3, 0, 1
52950, 729323, 3, 0, 1
63650, 729176, 4, 0, 2
26000, 729166, 3, 0, 1
69950, 729372, 2, 0, 2
70500, 729250, 1, 0, 1
50000, 729267, 1, 0, 1
50500, 729071, 3, 0, 1
59000, 729032, 2, 0, 1
43950, 729225, 4, 0, 2
145000, 729197, 4, 1, 2
119950, 729099, 1, 0, 1
76750, 729266, 1, 0, 1
28000, 729239, 4, 0, 2
40000, 729148, 2, 0, 1
55000, 729084, 2, 0, 1
46500, 729225, 2, 0, 2
99950, 729113, 1, 0, 1
35000, 729232, 3, 0, 2
68000, 729041, 3, 0, 1
20000, 729271, 3, 0, 1
35850, 729211, 1, 0, 2
106000, 729096, 1, 0, 1
42500, 729375, 4, 0, 2
28000, 729064, 3, 0, 1
40000, 729060, 3, 0, 2
138500, 729095, 1, 0, 1
21000, 729053, 4, 0, 1
49280, 729145, 4, 0, 2
37950, 729295, 4, 0, 2
23750, 729119, 4, 0, 2
99050, 729312, 1, 0, 1
22500, 729134, 4, 0, 1
27000, 729251, 4, 0, 2
35000, 729238, 4, 0, 2
21000, 729106, 4, 0, 2
45500, 729281, 2, 0, 2
200000, 729316, 1, 0, 1
31950, 729200, 3, 0, 2
24000, 729354, 3, 0, 2
36550, 729155, 4, 0, 2
68000, 729305, 4, 1, 2
49950, 729046, 3, 0, 2
15000, 729084, 4, 0, 2
44000, 729260, 4, 0, 2
90000, 729050, 1, 0, 2
35000, 729257, 3, 0, 2
62500, 729095, 4, 0, 2
15000, 729361, 3, 0, 2
54500, 729298, 4, 0, 2
29500, 729155, 4, 0, 2
31500, 729363, 3, 0, 2
69500, 729029, 2, 0, 1
30000, 729113, 4, 0, 2
46500, 729257, 4, 0, 2
62500, 729293, 4, 1, 2
46000, 729155, 4, 0, 2
40000, 729316, 3, 0, 1
30500, 729190, 3, 0, 2
52500, 729055, 4, 0, 2
59999, 729056, 2, 0, 2
98000, 729239, 4, 1, 2
37950, 729148, 3, 0, 2
64000, 729323, 3, 0, 1
42500, 729295, 2, 0, 2
39000, 729036, 2, 0, 1
25000, 729204, 4, 0, 2
51500, 729225, 4, 0, 2
32500, 729069, 4, 0, 2
26700, 729076, 3, 0, 2
64000, 729097, 4, 1, 2
90000, 729057, 4, 1, 2
59000, 729043, 2, 0, 2
27950, 729274, 3, 0, 2
47000, 729316, 2, 0, 2
59000, 729266, 2, 0, 2
230000, 729382, 4, 0, 2
51100, 729203, 2, 0, 2
56000, 729119, 2, 0, 2
65500, 729333, 4, 0, 2
107500, 729246, 4, 0, 2
61500, 729092, 4, 0, 2
49000, 729379, 4, 0, 2
52500, 729204, 3, 0, 2
40350, 729204, 4, 0, 2
39950, 729176, 2, 0, 2
18000, 729305, 3, 0, 2
76000, 729078, 1, 0, 2
58000, 729298, 4, 0, 2
60000, 729145, 4, 0, 2
53500, 729358, 2, 0, 2
42000, 729078, 3, 0, 2
34500, 729358, 4, 0, 2
247000, 729244, 4, 1, 2
41000, 729358, 2, 0, 2
120000, 729229, 4, 1, 2
36000, 729229, 4, 0, 2
22000, 729306, 1, 0, 2
34950, 729188, 4, 0, 2
44250, 729264, 3, 0, 2
36000, 729127, 4, 0, 2
90720, 729358, 4, 0, 2
41000, 729043, 4, 0, 2
44995, 729148, 4, 0, 1
14625, 729358, 4, 0, 2
86950, 729071, 1, 0, 2
59950, 729078, 4, 0, 2
36000, 729092, 3, 0, 2
27500, 729379, 3, 0, 2
188000, 729237, 1, 0, 2
55000, 729224, 3, 0, 2
25750, 729064, 3, 0, 2
17000, 729176, 3, 0, 2
54500, 729183, 2, 0, 2
34800, 729223, 4, 0, 2
110000, 729057, 2, 1, 1
52000, 729145, 4, 1, 2
60000, 729330, 3, 0, 2
45500, 729085, 4, 0, 2
125000, 729281, 4, 1, 2
105000, 729084, 1, 0, 2
18500, 729036, 3, 0, 2
41000, 729053, 4, 0, 1
43000, 729236, 3, 0, 2
66500, 729105, 2, 0, 2
26950, 729155, 3, 0, 2
25000, 729295, 3, 0, 2
59950, 729183, 3, 0, 2
15500, 729068, 4, 0, 2
65000, 729358, 2, 0, 2
57500, 729084, 1, 0, 2
150000, 729040, 4, 1, 2
33000, 729260, 2, 0, 2
39250, 729244, 2, 0, 2
41500, 729225, 2, 0, 2
18000, 729069, 3, 0, 2
930000, 729211, 4, 1, 2
64000, 729260, 4, 1, 2
62995, 729351, 1, 0, 2
32000, 729113, 2, 0, 2
30000, 729257, 4, 0, 1
49300, 729260, 1, 0, 2
205000, 729204, 4, 1, 2
67500, 729365, 4, 1, 2
79500, 729281, 1, 0, 2
140000, 729134, 4, 1, 2
55000, 729085, 2, 0, 2
15000, 729309, 3, 0, 2
115995, 729323, 4, 1, 2
44000, 729237, 3, 0, 2
125000, 729102, 4, 1, 2
34950, 729288, 3, 0, 2
27500, 729378, 3, 0, 2
60000, 729026, 4, 1, 2
54950, 729197, 2, 0, 2
89950, 729167, 4, 1, 2
47000, 729155, 3, 0, 2
19000, 729041, 3, 0, 2
127000, 729238, 1, 0, 2
67000, 729267, 3, 0, 2
60000, 729340, 2, 0, 2
57000, 729127, 1, 0, 2
60000, 729160, 4, 0, 1
60000, 729099, 4, 1, 2
90500, 729358, 3, 0, 2
58750, 729295, 1, 0, 2
71000, 729148, 4, 1, 2
52500, 729169, 2, 0, 2
355000, 729167, 4, 1, 2
56505, 729323, 2, 0, 2
127000, 729343, 4, 1, 2
178950, 729138, 4, 1, 2
63000, 729064, 4, 1, 2
20000, 729377, 3, 0, 2
27000, 729302, 3, 0, 2
60000, 729379, 1, 0, 2
32500, 729295, 2, 0, 2
112500, 729271, 4, 0, 1
121000, 729264, 4, 1, 2
59000, 729190, 4, 1, 2
50500, 729057, 2, 0, 2
320000, 729243, 2, 1, 1
48000, 729340, 2, 0, 2
55000, 729379, 3, 1, 2
53000, 729201, 4, 1, 2
37950, 729145, 3, 0, 2
92000, 729337, 4, 1, 2
79750, 729295, 4, 1, 2
110000, 729225, 1, 0, 2
222000, 729039, 4, 1, 2
83000, 729375, 4, 1, 2
53000, 729113, 3, 0, 2
79000, 729680, 1, 0, 2
55000, 729421, 3, 0, 1
62000, 729456, 2, 0, 1
42000, 729405, 3, 0, 1
94000, 729494, 2, 0, 2
67500, 729398, 2, 0, 1
57500, 729532, 2, 0, 1
68000, 729736, 1, 0, 1
112500, 729602, 1, 0, 1
135000, 729459, 1, 0, 1
69995, 729650, 3, 0, 1
41000, 729722, 2, 0, 1
38000, 729663, 4, 0, 1
128000, 729658, 2, 0, 1
59000, 729510, 2, 0, 1
35250, 729701, 4, 0, 2
84950, 729645, 2, 0, 1
74500, 729663, 1, 0, 1
43000, 729673, 2, 0, 1
33500, 729602, 2, 0, 1
150000, 729708, 4, 1, 2
88500, 729616, 2, 0, 1
133000, 729741, 1, 0, 1
50000, 729400, 3, 0, 1
76000, 729631, 1, 0, 1
30000, 729649, 2, 0, 1
72000, 729610, 3, 0, 1
66000, 729714, 2, 0, 1
31500, 729456, 3, 0, 1
69000, 729456, 4, 0, 2
37500, 729463, 3, 0, 1
49000, 729487, 2, 0, 1
53000, 729588, 1, 0, 1
41500, 729746, 4, 0, 2
85000, 729470, 1, 0, 1
38500, 729512, 2, 0, 1
85500, 729421, 2, 0, 1
43950, 729544, 2, 0, 1
57500, 729421, 2, 0, 1
19000, 729526, 3, 0, 1
88500, 729594, 2, 0, 1
139950, 729484, 1, 0, 1
104000, 729560, 1, 0, 1
